"job_id","title_vi","description_vi","skills_vi","riasec_centroid_json","tags_vi"
"25-1032.00","Giáo viên kỹ thuật, sau trung học","Giảng dạy các khóa học liên quan đến việc áp dụng các luật vật lý và nguyên tắc kỹ thuật cho sự phát triển của máy móc, vật liệu, công cụ, quy trình và dịch vụ. Bao gồm các giáo viên các môn học như kỹ thuật hóa học, dân sự, điện, công nghiệp, cơ khí, khoáng sản và dầu mỏ. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|giao tiếp nói|viết","[0.6914285714285714, 0.7699999999999999, 0.45142857142857146, 0.8228571428571428, 0.2857142857142857, 0.49142857142857144]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1041.00","Giáo viên Khoa học Nông nghiệp, Sau Đại học","giảng dạy các khóa học khoa học nông nghiệp. Bao gồm các giáo viên về nông nghiệp, khoa học sữa, quản lý thủy sản, các khoa học vườn ươm, ngành khoa học gia cầm, quản trị khu vực và bảo tồn đất nông nghiệp. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết","[0.5814285714285715, 0.7671428571428571, 0.41000000000000003, 0.8857142857142858, 0.3757142857142857, 0.48714285714285716]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1042.00","Các giáo viên khoa học sinh học, sau đại học","Giảng dạy các khóa học khoa học sinh học. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người thực hiện sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5700000000000001, 0.8442857142857143, 0.47285714285714286, 0.8885714285714286, 0.29, 0.5157142857142857]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1043.00","Giáo viên Khoa học lâm nghiệp và bảo tồn, sau đại học","Giảng dạy các khóa học về lâm nghiệp và khoa học bảo tồn. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết","[0.5742857142857142, 0.8271428571428572, 0.4342857142857143, 0.9342857142857143, 0.3385714285714286, 0.5014285714285714]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1051.00","Giáo viên khoa khí quyển, Trái đất, biển và vũ trụ, sau đại học","Giảng dạy các khóa học về khoa học vật lý, ngoại trừ hóa học và vật lý. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy, và những người làm sự kết hợp của giảng dạy và nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5628571428571428, 0.7928571428571428, 0.4471428571428571, 0.9414285714285714, 0.3314285714285714, 0.5485714285714286]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1052.00","Giáo viên hóa học, sau đại học","giảng dạy các khóa học liên quan đến các tính chất hóa học và vật lý và thay đổi thành phần của các chất. Công việc có thể bao gồm việc hướng dẫn về các phương pháp phân tích hóa học chất lượng và số lượng. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy, và những người làm kết hợp giảng dạy và nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5785714285714285, 0.8314285714285715, 0.4228571428571429, 0.8171428571428571, 0.29714285714285715, 0.5385714285714286]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1053.00","Giáo viên khoa học môi trường, sau đại học","Giảng dạy các khóa học khoa học môi trường. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người thực hiện sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5371428571428571, 0.8928571428571429, 0.4857142857142857, 0.8971428571428571, 0.33714285714285713, 0.5114285714285715]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1054.00","Giáo viên vật lý, sau đại học","Giảng dạy các khóa học liên quan đến luật vật chất và năng lượng. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|chiến lược học tập|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5357142857142857, 0.8385714285714286, 0.4585714285714286, 0.8585714285714285, 0.33714285714285713, 0.5599999999999999]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|chiến lược học tập|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1061.00","Giáo viên nhân chủng học và khảo cổ học, sau đại học","Giảng dạy các khóa học về nhân chủng học hoặc khảo cổ học. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người thực hiện sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết","[0.5157142857142857, 0.86, 0.5028571428571429, 0.9357142857142857, 0.34142857142857147, 0.4957142857142857]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|giao tiếp nói|viết"
"25-1062.00","Các giáo viên nghiên cứu khu vực, sắc tộc và văn hóa, sau đại học","Giảng dạy các khóa học liên quan đến văn hóa và phát triển của một khu vực, một nhóm sắc tộc hoặc bất kỳ nhóm nào khác, chẳng hạn như nghiên cứu Mỹ Latinh, nghiên cứu phụ nữ hoặc các vấn đề đô thị. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian|viết","[0.4257142857142857, 0.7514285714285714, 0.5485714285714286, 1.0, 0.42714285714285716, 0.4257142857142857]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian|viết"
"25-1063.00","Giáo viên kinh tế, sau đại học","Giảng dạy các khóa học kinh tế học. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người thực hiện sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|giao tiếp nói|viết","[0.3871428571428571, 0.79, 0.43714285714285717, 0.8885714285714286, 0.4842857142857143, 0.5542857142857143]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|toán học|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1064.00","Giáo viên địa lý, sau đại học","Giảng dạy các khóa học địa lý. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người thực hiện sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết","[0.49000000000000005, 0.8228571428571428, 0.5228571428571429, 0.9514285714285714, 0.3614285714285714, 0.5271428571428571]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1065.00","Giáo viên Khoa học Chính trị, sau đại học","Giảng dạy các khóa học khoa học chính trị, các vấn đề quốc tế và quan hệ quốc tế.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết","[0.30142857142857143, 0.78, 0.5157142857142857, 0.9642857142857143, 0.4585714285714286, 0.45142857142857146]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|giao tiếp nói|viết"
"25-1066.00","Giáo viên tâm lý học, sau đại học","Giảng dạy các khóa học về tâm lý học, chẳng hạn như tâm lý trẻ em, lâm sàng và phát triển, và tư vấn tâm lý. Bao gồm cả các giáo viên chủ yếu tham gia vào giảng dạy và những người làm sự kết hợp của giảng dạy với nghiên cứu.","học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|nhạy bén xã hội|giao tiếp nói|viết","[0.30428571428571427, 0.7942857142857143, 0.55, 1.0, 0.3385714285714286, 0.4657142857142857]","Giáo dục/Đào tạo|học chủ động|lắng nghe tích cực|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|khoa học|nhạy bén xã hội|giao tiếp nói|viết"
