id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
957,4,accounting-auditing,topcv,Kế Toán Tổng Hợp (Thu Nhập Upto 20 Triệu) Tại Hà Nội,CÔNG TY TNHH DỊCH VỤ PHONG DESIGN,Hà Nội,15 - 20 triệu,15,20,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-thu-nhap-upto-20-trieu-tai-ha-noi/2153728.html,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-thu-nhap-upto-20-trieu-tai-ha-noi/2153728.html,08afe1c66daf921a4fa5394a61ed32a752aeb0256e9dc8113d11b84be7b39ced,t,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.102947+00,2026-05-14 01:49:18.063928+00,2026-05-14 01:49:18.063928+00,"{'"source'": '"dom'"}"
3786,11,manufacturing-production,topcv,Chuyên Viên Kế Hoạch Sản Xuất (Bắc Ninh),"",Bắc Ninh (mới),12 - 15 triệu,12,15,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-ke-hoach-san-xuat-bac-ninh/2159862.html,https://www.topcv.vn/viec-lam/chuyen-vien-ke-hoach-san-xuat-bac-ninh/2159862.html,540e80c5eaff921c0831c3912f76a83ea3fbe7f88f6675bafc17bbbe44ca2597,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
3705,18,administration-office,topcv,Nhân Viên Tư Vấn Tại Văn Phòng - Phỏng Vấn Đi Làm Ngay - Thu Nhập 13-25 Triệu,"",Hồ Chí Minh (mới),Tới 25 triệu,,,{},,,"","",,,https://www.topcv.vn/brand/concentrixservices/tuyen-dung/nhan-vien-tu-van-tai-van-phong-phong-van-di-lam-ngay-thu-nhap-13-25-trieu-j2156775.html,https://www.topcv.vn/brand/concentrixservices/tuyen-dung/nhan-vien-tu-van-tai-van-phong-phong-van-di-lam-ngay-thu-nhap-13-25-trieu-j2156775.html,9a3dc62b3c7e804043b3b27f9c570e8f59a1391c71bf2242155c3261549a79ff,t,2026-05-14 09:41:00.172984+00,2026-05-14 09:41:00.172984+00,2026-05-14 09:41:00.182255+00,2026-05-14 09:41:00.182255+00,"{'"source'": '"dom'"}"
3626,4,accounting-auditing,topcv,Kế Toán Trưởng - Thu Nhập 25 Triệu Đến 40 Triệu/Tháng - Cơ Chế Đãi Ngộ Hấp Dẫn Đi Làm Ngay Hưng Yên,CÔNG TY TNHH PHƯƠNG ANH,Hưng Yên (mới),25 - 40 triệu,25,40,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-truong-thu-nhap-25-trieu-den-40-trieu-thang-co-che-dai-ngo-hap-dan-di-lam-ngay-hung-yen/2130653.html,https://www.topcv.vn/viec-lam/ke-toan-truong-thu-nhap-25-trieu-den-40-trieu-thang-co-che-dai-ngo-hap-dan-di-lam-ngay-hung-yen/2130653.html,6cb6b574f590b851e1852620da4b585f283401d4687464ed0d55c83be79fd58d,t,2026-05-14 09:35:03.708494+00,2026-05-14 09:37:52.909+00,2026-05-14 09:35:03.766336+00,2026-05-14 09:37:52.909+00,"{'"source'": '"dom'"}"
1032,4,accounting-auditing,careerviet,Kế toán nhà máy,CÔNG TY TNHH THE SUN COSMECTICS,Hồ Chí Minh,Lương: 9 Tr - 12 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/ke-toan-nha-may.35C72FAC.html,https://careerviet.vn/vi/tim-viec-lam/ke-toan-nha-may.35C72FAC.html,7eb1ea135178363e89be0b6453d573ab3ee10ef09a48fb3b01d39ad34d15b2f0,t,2026-05-14 01:49:18.816851+00,2026-05-14 02:01:49.338033+00,2026-05-14 01:49:18.798986+00,2026-05-14 02:01:49.338033+00,"{'"source'": '"dom'"}"
337,1,information-technology,careerviet,Store Manager - Luxury Fashion - Versace - HCMC(MỚI),Công Ty Cổ Phần Thời Trang & Mỹ Phẩm Duy Anh (DAFC),Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/store-manager-luxury-fashion-versace-hcmc.35C75E28.html,https://careerviet.vn/vi/tim-viec-lam/store-manager-luxury-fashion-versace-hcmc.35C75E28.html,38c49d358118e951253c475a84bc0bbd1f11a212fa4ebcc30531860b081eb31c,t,2026-05-13 16:22:07.189447+00,2026-05-14 01:16:43.001071+00,2026-05-13 16:22:07.145559+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
347,6,sales-business-development,careerviet,Trưởng nhóm kinh doanh (Quản lý Vùng)(MỚI),Tập Đoàn Karofi Holding,Toàn quốc,Lương: 20 Tr - 52 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-kinh-doanh-quan-ly-vung.35C75E09.html,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-kinh-doanh-quan-ly-vung.35C75E09.html,20f2ef86fe4a811b33a7f389bd049dcd26e1c0ecdc02ca9a90c8ee962962c924,t,2026-05-13 16:22:07.189447+00,2026-05-14 01:16:43.001071+00,2026-05-13 16:22:07.145559+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
3787,2,marketing-communication,topcv,Marketing Leader (Mạnh Về Campaign & Brand) - Mức Thưởng KPI Cạnh Tranh - Lĩnh Vực Công Nghệ Giáo Dục,"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/eup/tuyen-dung/marketing-leader-manh-ve-campaign-brand-muc-thuong-kpi-canh-tranh-linh-vuc-cong-nghe-giao-duc-j2046934.html,https://www.topcv.vn/brand/eup/tuyen-dung/marketing-leader-manh-ve-campaign-brand-muc-thuong-kpi-canh-tranh-linh-vuc-cong-nghe-giao-duc-j2046934.html,4a1b8237c2294267d30d65ec0eda5f17bb29ceff163df7c622d7c99e873eac83,t,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.844032+00,2026-05-14 10:01:20.843075+00,2026-05-14 10:01:20.843075+00,"{'"source'": '"dom'"}"
1039,4,accounting-auditing,topcv,Kế Toán Nội Bộ (Đi Làm Ngay),CÔNG TY CỔ PHẦN THƯƠNG MẠI VINLIGHT VIỆT NAM,Hà Nội,9 - 11 triệu,9,11,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-di-lam-ngay/2125190.html,https://www.topcv.vn/viec-lam/ke-toan-noi-bo-di-lam-ngay/2125190.html,ae11b172538c5d3be78d665a7f0fbaf3dc53f56e100d03aaea204525d5b23569,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
3627,1,information-technology,topcv,Product Manager Phần Mềm Nhân Sự (Mảng C&B),CÔNG TY CỔ PHẦN MISA,Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/product-manager-phan-mem-nhan-su-mang-cb/2151700.html,https://www.topcv.vn/viec-lam/product-manager-phan-mem-nhan-su-mang-cb/2151700.html,49b446428081404810d3807b291bcdaf874a22ba4e3806dac98a5d72d54bbb25,t,2026-05-14 09:35:03.708494+00,2026-05-14 09:37:52.909+00,2026-05-14 09:35:03.766336+00,2026-05-14 09:37:52.909+00,"{'"source'": '"dom'"}"
3572,12,construction-engineering,topcv,"Nhân Viên Kỹ Thuật Điện, Điện Cơ, Điện Lạnh",CÔNG TY TNHH PHÁT TRIỂN DỊCH VỤ KỸ THUẬT CÔNG NGHỆ MIỀN NAM,Hồ Chí Minh (mới),10 - 15 triệu,10,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-dien-dien-co-dien-lanh/2143126.html,https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-dien-dien-co-dien-lanh/2143126.html,b75328583b82e696419a1eace38a0c49f0613f471a5ed22d08fcbed13be049a9,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
3573,6,sales-business-development,topcv,Nhân Viên Tư Vấn Tuyển Sinh /Telesales Có Kinh Nghiệm Tư Vấn Giáo Dục Tại Quận 1 (51 Talk),"",Hồ Chí Minh (mới),13 - 30 triệu,13,30,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-tuyen-sinh-telesales-co-kinh-nghiem-tu-van-giao-duc-tai-quan-1-51-talk/2151152.html,https://www.topcv.vn/viec-lam/nhan-vien-tu-van-tuyen-sinh-telesales-co-kinh-nghiem-tu-van-giao-duc-tai-quan-1-51-talk/2151152.html,27c1ad3f38c8eb0571118ee05402cb0e9aa9bd0e8183b44fb9b8c1d4c15816c1,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
1038,4,accounting-auditing,topcv,Kế Toán Trưởng Thành Thạo Tiếng Trung (Chơn Thành - Bình Phước Cũ),CÔNG TY TNHH CÔNG NGHỆ SINH HỌC FINETECH VIỆT NAM,Đồng Nai (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-truong-thanh-thao-tieng-trung-chon-thanh-binh-phuoc-cu/2140636.html,https://www.topcv.vn/viec-lam/ke-toan-truong-thanh-thao-tieng-trung-chon-thanh-binh-phuoc-cu/2140636.html,3e63b4f17e104d772617b1c623a8badecf06b597b4c049c23068041202556cfc,t,2026-05-14 02:01:45.456273+00,2026-05-14 09:35:03.708494+00,2026-05-14 02:01:45.749571+00,2026-05-14 09:35:03.708494+00,"{'"source'": '"dom'"}"
393,6,sales-business-development,vietnamworks,HO - Giám Đốc Bộ Phận Tài Chính Khối Kinh Doanh,Ngân Hàng TMCP Á Châu (ACB),"","",,,{},,,Vị trí tại Ngân Hàng TMCP Á Châu (ACB). Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ho-giam-doc-bo-phan-tai-chinh-khoi-kinh-doanh-2045604-jv,https://www.vietnamworks.com/ho-giam-doc-bo-phan-tai-chinh-khoi-kinh-doanh-2045604-jv?source=searchResults&searchType=2&placement=2045604&sortBy=date&qs=0,7b933e9a6f09baf169747d41e3d1b92ebee5a6265e15adcb5fe8629079256be0,t,2026-05-13 16:22:15.27392+00,2026-05-14 02:01:46.636927+00,2026-05-13 16:22:15.241526+00,2026-05-14 02:01:46.636927+00,"{'"source'": '"dom'"}"
609,4,accounting-auditing,vietnamworks,Kế Toán Trưởng - 30 Triệu/tháng (Thỏa Thuận Theo Năng Lực),Công ty Cổ phần Đầu tư và Thương mại JDR Việt Nam,"","",,,{},,,Vị trí tại Công ty Cổ phần Đầu tư và Thương mại JDR Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ke-toan-truong-30-trieu-thang-thoa-thuan-theo-nang-luc-2044185-jv,https://www.vietnamworks.com/ke-toan-truong-30-trieu-thang-thoa-thuan-theo-nang-luc-2044185-jv?source=searchResults&searchType=2&placement=2044185&sortBy=date&qs=0,34dedc146ba84bf6556cd3b1f85eb9faa603144c2bd05528f248a6ed8efbc765,t,2026-05-13 17:17:16.950761+00,2026-05-14 03:46:48.191575+00,2026-05-13 17:17:16.92767+00,2026-05-14 03:46:48.191575+00,"{'"source'": '"dom'"}"
416,8,education-training,vietnamworks,Giám Đốc Điều Hành (CEO),Công Ty Cổ Phần Nha Khoa Paris,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Nha Khoa Paris. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/giam-djoc-djieu-hanh-ceo-2043433-jv,https://www.vietnamworks.com/giam-djoc-djieu-hanh-ceo-2043433-jv?source=searchResults&searchType=2&placement=2043433&sortBy=date&qs=0,9b590811dc6ec30f9ba3faee1cb34f503b6f96076c5b5663e55e24a178343d93,t,2026-05-13 16:22:16.344037+00,2026-05-14 03:46:52.105384+00,2026-05-13 16:22:16.333171+00,2026-05-14 03:46:52.105384+00,"{'"source'": '"dom'"}"
626,5,human-resources,careerviet,TRƯỞNG NHÓM NHÂN SỰ - HOÀI ĐỨC(MỚI),TỔNG CÔNG TY CỔ PHẦN THƯƠNG MẠI XÂY DỰNG,Hà Nội,Lương: 20 Tr - 30 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-nhan-su-hoai-duc.35C75DC1.html,https://careerviet.vn/vi/tim-viec-lam/truong-nhom-nhan-su-hoai-duc.35C75DC1.html,a10cd689861a1159a425a5921185bf65e5f3781b342267bbfba31561eac8f49f,t,2026-05-13 18:11:28.681435+00,2026-05-14 01:16:43.001071+00,2026-05-13 18:11:28.639217+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
3331,5,human-resources,careerviet,Chuyên viên hành chính nhân sự(MỚI),CÔNG TY TNHH NHA KHOA QUỐC TẾ SQ GROUP,Hồ Chí Minh,Lương: 14 Tr - 16 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh-nhan-su.35C75FF5.html,https://careerviet.vn/vi/tim-viec-lam/chuyen-vien-hanh-chinh-nhan-su.35C75FF5.html,b7d1eb8e4a75ea8acd438f415f05343cae0d2032ca9a4529b27525810a6a4ca3,t,2026-05-14 09:11:30.768578+00,2026-05-14 09:50:52.085546+00,2026-05-14 09:11:30.72456+00,2026-05-14 09:50:52.085546+00,"{'"source'": '"dom'"}"
64,7,customer-service,careerviet,Nhân Viên Kinh Doanh,Công Ty TNHH Nidp Biotech Dental Vietnam,Đà Nẵng,Lương: 8 Tr - 10 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C75AAB.html,https://careerviet.vn/vi/tim-viec-lam/nhan-vien-kinh-doanh.35C75AAB.html,ea95c7545a7d3e348439509817c6610d5e72f73ca5adc4356d359502916f8337,t,2026-05-12 12:02:41.759722+00,2026-05-13 19:17:31.806288+00,2026-05-12 12:02:41.738741+00,2026-05-13 19:17:31.806288+00,"{'"source'": '"dom'"}"
865,6,sales-business-development,topcv,Chuyên Viên Kinh Doanh/Senior Sales Phụ Kiện Ô Tô - Lương CB Từ 15 Triệu + Thưởng - Thu Nhập Từ 20 - 25 Triệu Trở Lên - Hồ Chí Minh (Quận 4 Cũ),CÔNG TY CỔ PHẦN JAPAN SOLUTIONS,Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-senior-sales-phu-kien-o-to-luong-cb-tu-15-trieu-thuong-thu-nhap-tu-20-25-trieu-tro-len-ho-chi-minh-quan-4-cu/2063945.html,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-senior-sales-phu-kien-o-to-luong-cb-tu-15-trieu-thuong-thu-nhap-tu-20-25-trieu-tro-len-ho-chi-minh-quan-4-cu/2063945.html,5ac8956f80a02746a1fbe01d484095d335eaca652120bae767942da85a5d6084,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
866,4,accounting-auditing,topcv,Kế Toán Tổng Hợp- Lương Cơ Bản Up To 20M- Tại Hà Nội,"",Hà Nội,Tới 20 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-luong-co-ban-up-to-20m-tai-ha-noi/2128996.html,https://www.topcv.vn/viec-lam/ke-toan-tong-hop-luong-co-ban-up-to-20m-tai-ha-noi/2128996.html,7a8f4c230ef8187e333d3cd811d4f38de77ccebf9d0fbc4810a3bfd0e0df4985,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
1041,12,construction-engineering,topcv,"Quản Lý Kho Sàn Thương Mại Điện Từ - Ngành Hàng Mẹ Và Bé ( Từ 1 Năm Kinh Nghiệm Quản Lý) , Thu Nhập 13-15 Triệu/Tháng",CÔNG TY TNHH THƯƠNG MẠI SẢN XUẤT VÀ XUẤT NHẬP KHẨU CHICA PLUS,Hà Nội,13 - 15 triệu,13,15,{},,,"","",,,https://www.topcv.vn/viec-lam/quan-ly-kho-san-thuong-mai-dien-tu-nganh-hang-me-va-be-tu-1-nam-kinh-nghiem-quan-ly-thu-nhap-13-15-trieu-thang/2140823.html,https://www.topcv.vn/viec-lam/quan-ly-kho-san-thuong-mai-dien-tu-nganh-hang-me-va-be-tu-1-nam-kinh-nghiem-quan-ly-thu-nhap-13-15-trieu-thang/2140823.html,e4d754c9446fa3104879991c865d841af4396d490745b9277e7b7c0d4ce5aa8e,t,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.456273+00,2026-05-14 02:01:45.749571+00,2026-05-14 02:01:45.749571+00,"{'"source'": '"dom'"}"
98,12,construction-engineering,vietnamworks,Giám Đốc Kiến Trúc,Công Ty Cổ Phần Vinsmart Future,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Vinsmart Future. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/giam-doc-kien-truc--2050209-jv,https://www.vietnamworks.com/giam-doc-kien-truc--2050209-jv?source=searchResults&searchType=2&placement=2050209&sortBy=date&qs=0,143c7f60067213d307794ed018139c70cb065ef08172791f167e1f35c96378e0,t,2026-05-12 13:13:49.467662+00,2026-05-14 02:01:47.669403+00,2026-05-12 13:13:49.428552+00,2026-05-14 02:01:47.669403+00,"{'"source'": '"dom'"}"
3574,6,sales-business-development,topcv,Nhân Viên Kinh Doanh/ Sale/ Tư Vấn Giáo Dục - Thu Nhập Hấp Dẫn Upto 15M - Đi Làm Ngay Tại Hà Nội,CÔNG TY CỔ PHẦN ĐẦU TƯ GIÁO DỤC QUỐC TẾ GEMS EDU,Hà Nội,9 - 15 triệu,9,15,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sale-tu-van-giao-duc-thu-nhap-hap-dan-upto-15m-di-lam-ngay-tai-ha-noi/2155775.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sale-tu-van-giao-duc-thu-nhap-hap-dan-upto-15m-di-lam-ngay-tai-ha-noi/2155775.html,14fffa486f6b0cb38522dfedecdd3d6d436feb26d8c1c9a0578e3dc28b5e1d52,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
928,3,finance-banking,topcv,Hà Nội – Chuyên Gia Phân Tích Tài Chính Hoạt Động Thu Hồi Nợ - ID1879,"",Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/brand/vpbank/tuyen-dung/ha-noi-chuyen-gia-phan-tich-tai-chinh-hoat-dong-thu-hoi-no-id1879-j2153813.html,https://www.topcv.vn/brand/vpbank/tuyen-dung/ha-noi-chuyen-gia-phan-tich-tai-chinh-hoat-dong-thu-hoi-no-id1879-j2153813.html,472e8acfa59cde8ad09041af1168c6d34ebb337bcc3e573bb0cdebb0566e155c,t,2026-05-14 01:42:21.135359+00,2026-05-14 01:42:21.135359+00,2026-05-14 01:42:20.907851+00,2026-05-14 01:42:20.907851+00,"{'"source'": '"dom'"}"
3575,4,accounting-auditing,topcv,Chuyên Viên Kế Toán Thuế,CÔNG TY CỔ PHẦN BỆNH VIỆN THẨM MỸ QUỐC TẾ SEOUL CENTER,Hồ Chí Minh (mới),Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-ke-toan-thue/2159649.html,https://www.topcv.vn/viec-lam/chuyen-vien-ke-toan-thue/2159649.html,9e2fb828138be6b02a0ffe25cc1c91b76d5752d6629d3df8a1561d83e4bce077,t,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.512755+00,2026-05-14 09:24:45.44066+00,2026-05-14 09:24:45.44066+00,"{'"source'": '"dom'"}"
668,15,media-content,vietnamworks,Content Creator,Công Ty TNHH Cibes Lift Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Cibes Lift Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/content-creator-2050202-jv,https://www.vietnamworks.com/content-creator-2050202-jv?source=searchResults&searchType=2&placement=2050202&sortBy=date&qs=0,216909f61e9bfa41da9fe014f28c0dfa1d2fa1ca123e82dd2222c7ebeb2b80e9,t,2026-05-13 18:11:39.579597+00,2026-05-14 02:01:48.289167+00,2026-05-13 18:11:39.583093+00,2026-05-14 02:01:48.289167+00,"{'"source'": '"dom'"}"
476,14,retail-ecommerce,vietnamworks,"Video Editor (Up-To $2,000)",Crossian Việt Nam,"","",,,{},,,Vị trí tại Crossian Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/video-editor-up-to-dollar2000-2044249-jv,https://www.vietnamworks.com/video-editor-up-to-dollar2000-2044249-jv?source=searchResults&searchType=2&placement=2044249&sortBy=date&qs=0,ea5b0d0eeffe58c59bb238906a2cf5a9ba36aa5dabd076f570da76aa8d4e1da7,t,2026-05-13 16:22:20.730442+00,2026-05-14 03:47:00.956271+00,2026-05-13 16:22:20.746857+00,2026-05-14 03:47:00.956271+00,"{'"source'": '"dom'"}"
339,1,information-technology,careerviet,Liobank - Chuyên viên cao cấp Phát triển sản phẩm Huy động(MỚI),Ngân Hàng TMCP Phương Đông - OCB,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/liobank-chuyen-vien-cao-cap-phat-trien-san-pham-huy-dong.35C75E26.html,https://careerviet.vn/vi/tim-viec-lam/liobank-chuyen-vien-cao-cap-phat-trien-san-pham-huy-dong.35C75E26.html,6ac807c8b65099c132e252c08aa4c6722ff9c2fdad4816f1f28b5b56bdb6dac3,t,2026-05-13 16:22:07.189447+00,2026-05-14 01:16:43.001071+00,2026-05-13 16:22:07.145559+00,2026-05-14 01:16:43.001071+00,"{'"source'": '"dom'"}"
3334,1,information-technology,careerviet,Giám sát Tiền lương và Phúc lợi(MỚI),CÔNG TY CỔ PHẦN CAFÉ KATINAT,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/giam-sat-tien-luong-va-phuc-loi.35C75FEB.html,https://careerviet.vn/vi/tim-viec-lam/giam-sat-tien-luong-va-phuc-loi.35C75FEB.html,76d1f55b2cb79a3adc19bfa899832b2bdc881de90f69c667be9db8a05cc8ef8e,t,2026-05-14 09:11:30.768578+00,2026-05-14 09:37:57.985854+00,2026-05-14 09:11:30.72456+00,2026-05-14 09:37:57.985854+00,"{'"source'": '"dom'"}"
3689,5,human-resources,careerviet,130518 - Import - Export Staff - Manufacturing(MỚI),"RGF HR Agent Vietnam Co., LTD",Hưng Yên,Lương: 15 Tr - 19 Tr VND,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/130518-import-export-staff-manufacturing.35C7609D.html,https://careerviet.vn/vi/tim-viec-lam/130518-import-export-staff-manufacturing.35C7609D.html,2c56d098c5b7b890a7d78136cc7ac67cf126537c62d25357151f168386250ab5,t,2026-05-14 09:37:54.2718+00,2026-05-14 10:01:23.958412+00,2026-05-14 09:37:54.350356+00,2026-05-14 10:01:23.958412+00,"{'"source'": '"dom'"}"
867,11,manufacturing-production,topcv,Trợ Lý Điều Hành (Operations Assistant),CÔNG TY CỔ PHẦN GIÁO DỤC LEXIGO,Hồ Chí Minh (mới),12 - 15 triệu,12,15,{},,,"","",,,https://www.topcv.vn/viec-lam/tro-ly-dieu-hanh-operations-assistant/2124581.html,https://www.topcv.vn/viec-lam/tro-ly-dieu-hanh-operations-assistant/2124581.html,931f2aa05bd6fed9f9698a88dd35c27eab3edde7f60988682dbb07292497a6c6,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
868,6,sales-business-development,topcv,Nhân Viên Kinh Doanh Thiết Bị Công Nghiệp - Thu Nhập Từ 25 Triệu Đến 50 Triệu,CÔNG TY CỔ PHẦN QUỐC TẾ AEMG,Hà Nội,25 - 50 triệu,25,50,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thiet-bi-cong-nghiep-thu-nhap-tu-25-trieu-den-50-trieu/2121546.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-thiet-bi-cong-nghiep-thu-nhap-tu-25-trieu-den-50-trieu/2121546.html,be5b52d40d0987864ff225cf9579f8fd57ddf89a1848c9992112ae9a93998221,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
869,6,sales-business-development,topcv,"Nhân Viên Kinh Doanh B2B (Lĩnh Vực Sản Xuất), Lương Cứng 16 - 30 Triệu (KCN Tân Quang - Hưng Yên)","",Hưng Yên (mới),16 - 30 triệu,16,30,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-b2b-linh-vuc-san-xuat-luong-cung-16-30-trieu-kcn-tan-quang-hung-yen/2125765.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-b2b-linh-vuc-san-xuat-luong-cung-16-30-trieu-kcn-tan-quang-hung-yen/2125765.html,8e093b80cde59e2e5857d479f018f9ca4d9c2ddb36df5fb22759cf48133baf09,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
870,1,information-technology,topcv,Nhân Viên Kinh Doanh Giải Pháp Phần Mềm Cho Hộ Kinh Doanh - Không Giới Hạn Chuyên Ngành,"",Đắk Lắk (mới) & Đà Nẵng (mới),Tới 20 triệu,,,{},,,"","",,,https://www.topcv.vn/brand/misa/tuyen-dung/nhan-vien-kinh-doanh-giai-phap-phan-mem-cho-ho-kinh-doanh-khong-gioi-han-chuyen-nganh-j2144835.html,https://www.topcv.vn/brand/misa/tuyen-dung/nhan-vien-kinh-doanh-giai-phap-phan-mem-cho-ho-kinh-doanh-khong-gioi-han-chuyen-nganh-j2144835.html,a303e2c5cae9c779191bf5f7bf4ab25661765e0cffd8a8c4e7f6f6d1006087ae,t,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.865609+00,2026-05-14 01:33:10.831497+00,2026-05-14 01:33:10.831497+00,"{'"source'": '"dom'"}"
